"product_id","product_name_lenght","product_description_lenght","product_photos_qty","product_weight_g","product_length_cm","product_height_cm","product_width_cm","product_category_name"
"d86d15924d5a9ca159de4d8cd09263ae",55,464,1,1650,30,30,30,"musical_instruments"
"72cb4380c5a90c64048cafdf60d31f88",59,1522,1,500,19,16,16,"musical_instruments"
"a29c670cb6c4fb685d04410dbbd6d5b2",39,750,1,275,18,4,18,"musical_instruments"
"6672a09b75e37e87703b1d4f221029e7",41,219,5,200,16,16,16,"musical_instruments"
"724c49c346d2979339d366fa59ce49de",33,532,1,3600,30,30,30,"kitchen"
"e2dd0cb9b99517a86cbc9441cbb55348",41,194,1,450,31,10,18,"kitchen"
"2365562e74dd46f5e99cdc696c504cea",49,554,1,1750,95,9,37,"kitchen"
"ea9b0b855335919945731f9368f83dc9",51,232,1,8800,55,15,55,"kitchen"
"cc9e875c2df286dbed83efe01191162c",57,429,1,2700,85,7,40,"kitchen"
"33900d427fa4bd3f509cdacda72e84a3",52,287,1,2450,81,7,40,"kitchen"
"0c800efe70e04ffcc3b266946e3e4826",59,284,2,12500,83,21,43,"kitchen"
"d29534bc8c74cd3d91e0f175a5c9b366",59,748,1,1450,74,12,15,"kitchen"
"372a9ccafbec639bad6b93dac67e6b85",17,327,1,800,30,2,20,"books_imported"
"d13ca0b86fb9d24cf2b67785d61c0e7c",26,589,2,200,33,2,23,"books_imported"
"f4c6e3643d47244bec4766d72c07ac4f",48,636,1,700,29,2,22,"books_imported"
"98d893a81a1845b6f278f33eee0a4f36",48,2157,6,1000,33,6,22,"books_imported"
"473e6d1c85bacb1bc3280dcda0f5321c",40,289,1,1000,29,3,21,"books_imported"
"724e311fce23cd5509319b1fd68e5622",59,195,1,800,30,2,21,"books_imported"
"de8079863f52e090930c58a327e8c8e1",26,338,1,650,29,2,22,"books_imported"
"59c2f10b8a2fb03ed30afa9bb77c9b9f",57,391,1,750,30,2,20,"books_imported"
"3e72533d34a1779d818ac8a73403387c",59,706,1,150,33,2,23,"books_imported"
"68ad45d48d69404aeb71ce87e1b2c948",37,452,1,850,33,2,23,"books_imported"
"fde71f25e699ca0a2a83a6c3a249b816",51,93,1,600,29,2,22,"books_imported"
"92a0ba05cdafc24128ead0890a8a2c79",31,147,1,900,45,5,25,"books_imported"
"82d7b276f49e72ffce78d10b20518808",53,80,1,250,32,3,24,"books_imported"
"a853bf1a5f8d9f04f5df123168164720",63,1071,7,1300,29,9,18,"books_imported"
"604f77463358e12a3154c65cf2c5d3d5",48,142,1,700,29,2,22,"books_imported"
"975c79322e3ae1a967d8f5b82608ffd7",52,502,1,500,30,2,20,"books_imported"
"f3088483fe1dfd4715e320d1b8324b88",42,157,1,250,33,2,23,"books_imported"
"7515ab3fc02c8f43b07e9451497fb13e",52,502,1,500,30,2,20,"books_imported"
"81fe540cb0119e1d4ef5f191701b3cb9",51,93,1,700,29,2,22,"books_imported"
"ff1b8d53a1563c1f27a3d99e740ceaa9",55,622,4,800,25,12,16,"books_general_interest"
"af36c7031b0d5e172743725ecab0cebb",34,453,1,400,17,5,28,"books_general_interest"
"e80981a35c449feea9c5c54516520cca",26,562,1,400,24,15,20,"books_general_interest"
"de22daecfcb85b59fdeeb4fc2d9ed80e",43,1209,4,1768,19,14,19,"books_general_interest"
"9d0bb30eed80184666c8acad23921283",26,2857,1,500,20,22,15,"books_general_interest"
"9a060643636bd1e41788cb32262ac9ef",30,456,1,300,21,5,14,"books_general_interest"
"a3d747c2548c3b67c81afe6b61645ebd",41,499,2,200,20,10,30,"books_general_interest"
"0d368e3a4bd2ebf60c31c214da108e3b",63,1797,1,600,33,6,22,"books_general_interest"
"0c8f0c812fc251d15b60a261676d32a5",38,1162,1,1200,24,5,17,"books_general_interest"
"66e2abb080c6383458347f1e6d47ed4a",58,1288,2,1300,18,25,11,"books_general_interest"
"e26445edc4d665a7950a4b60461fc58d",31,710,7,1000,22,28,16,"books_general_interest"
"d46fdf0e0cf02b09e384924d6ba77e57",47,706,1,450,23,4,16,"books_general_interest"
"78bef8d05453a2ecd72281bcf2dcbcdc",57,1121,1,475,15,12,16,"books_general_interest"
"3ef8d885129ad51b20838faba23825a3",45,510,1,550,25,5,18,"books_general_interest"
"095cb863f2b04911455ad33f5177062e",48,1140,1,1000,16,24,16,"books_general_interest"
"c2a9a78ad1d9a0546b72e6889c999e75",55,2016,1,250,16,22,15,"books_general_interest"
"6f94d1ea7222b24539f27b23dc84c64d",49,516,1,600,17,5,28,"books_general_interest"
"fe25db018a92c3f4ff5cd5d2e0bb7290",54,424,1,600,24,11,18,"books_general_interest"
"d767651561474e5b08ee9a2674146331",20,928,1,400,33,6,22,"books_general_interest"
"976ab50ce2361a9f99aaf9fd4037a00a",37,2578,1,400,23,2,16,"books_general_interest"
"7dd9fed6514b8c8d3c4e2a9ec6f96e8b",59,1041,1,1050,30,5,20,"books_general_interest"
"3a75dd0d3e10eb5b122f48730482547c",49,1147,1,350,30,4,17,"books_general_interest"
"f2263585f626f9ca5b825e449f583f3b",51,674,1,400,21,2,14,"books_general_interest"
"979c36deada6af57d4f1d9b85a60978c",32,1749,4,910,21,11,18,"books_general_interest"
"d48a0a53664a92739f3ff40cdae9078e",47,2748,4,2100,19,26,11,"books_general_interest"
"e5f3a09149ee7db697907f61e7366267",60,606,1,300,30,2,25,"books_general_interest"
"c0a933a473d7482b1ae218c7f3a0c743",31,1457,1,1350,26,15,22,"books_general_interest"
"adae9f96e1647ed7ce3c54b261d4a544",48,534,3,250,20,10,30,"books_general_interest"
"72af228db018a06518f1b2a8c070a2ac",35,1238,6,1633,17,17,18,"books_general_interest"
"6683234fec5b07e96c1bffb5e68e2e75",26,740,1,400,23,2,16,"books_general_interest"
"badc1560b96f07ebed649206bfa27e8d",39,2206,2,700,25,3,18,"books_general_interest"
"885863d2643afa92b9379cacd3614f26",54,626,2,550,25,5,18,"books_general_interest"
"f7cb23f8a75e563a826b0121408db6a2",24,1495,3,300,24,3,18,"books_general_interest"
"43552814c90350f6309022c6de596cbf",38,286,1,300,23,2,16,"books_general_interest"
"743f4eec5711267026a93df72eeb7174",44,1615,1,800,33,6,22,"books_general_interest"
"3158c44b08596ff51ee3560fad16cc09",56,1055,1,600,30,4,20,"books_general_interest"
"bb4529cc022238658f562c9a7b4b3c93",49,3786,5,1000,26,20,12,"books_general_interest"
"da1c125a132133be2843076977091223",33,1252,1,1400,17,25,11,"books_general_interest"
"968996bd8988520a2e0e9e869819fbaa",51,547,1,350,35,4,25,"books_general_interest"
"0cfc9fea40ee0f7006d150fbdf3fa808",22,1626,1,300,22,2,16,"books_general_interest"
"cdc7f6db2a3e3050a31fd7e7f3eb026b",43,1134,2,600,40,4,30,"books_general_interest"
"179363fe9f0eee05ad34df83c160dbcf",42,1032,2,600,16,25,11,"books_general_interest"
"ef2af887de5e84d6de178a621eb954e8",32,1011,1,500,16,2,11,"books_general_interest"
"9dc618f54fd1da651f99468dcf5191f3",45,1334,1,579,30,14,31,"books_general_interest"
"232906919fb046e3d050f8dd336b2634",34,318,1,250,29,8,23,"books_general_interest"
"3467600ef392560b5ff4e484d3a5ed20",33,153,1,400,30,40,30,"books_general_interest"
"462c87a3fc71bedec932e8fbadf1a9d5",48,3177,1,880,28,6,17,"books_general_interest"
"5f8c74f4a3d2b616857fcb7d4dd1f61a",41,1009,1,1500,25,6,19,"books_general_interest"
"3b2171e2d0d589efd2eb579ced25dc80",37,2118,1,1550,17,18,18,"books_general_interest"
"6818d803130fa8df4d513db9d6289dc2",40,1618,1,300,30,4,20,"books_general_interest"
"e2cac69b319c0f8a21dbf04b925121bf",39,690,1,300,26,4,36,"books_general_interest"
"734418e6339df0a5e98e770bc214d4e3",42,1223,6,500,22,3,13,"books_general_interest"
"480be8d20c4b6a7df1eae0f2c17f2db2",58,1556,1,300,30,2,22,"books_general_interest"
"ca658c1586e7d4692dc56d3fb6edfa24",33,290,2,800,23,3,16,"books_general_interest"
"c172a2563d937d6f3582c7dce3ac150c",59,680,4,650,20,10,30,"books_general_interest"
"442fbdff3d856511168100ed3bafaadc",59,573,1,243,16,15,16,"books_general_interest"
"83a6fc0d9871efceb01cb3c20c510017",58,1454,3,625,28,7,19,"books_general_interest"
"462a59e8ce95b0cb4df207fce782648c",37,1080,3,500,17,5,28,"books_general_interest"
"f216457c32ee07732482741ca33128c6",22,921,1,400,26,3,36,"books_general_interest"
"b9900407a55cb2b306ae612415c3340e",45,646,1,400,26,6,36,"books_general_interest"
"8c9faf6aabee9b2a30b83f92d786f6de",50,2913,3,1000,24,5,17,"books_general_interest"
"aadae4da0b9feede5777009c5e1497d1",60,2671,4,600,20,22,14,"books_general_interest"
"20bc10f7f2776f8b2eb6b817d2df190a",47,891,1,400,35,4,30,"books_general_interest"
"f41c5473a596f099a92bd03297ab0aba",63,890,1,700,24,24,16,"books_general_interest"
"a0f27f57faa493eaa9d1609c45f7d16d",34,623,5,850,40,5,30,"books_general_interest"
"652ab2a1bee7f7f0ab475b06cd290865",63,1246,1,700,23,2,16,"books_general_interest"
"f35927953ed82e19d06ad3aac2f06353",39,724,1,450,20,20,20,"books_general_interest"
"2a519472f15e92b4cbc8799faa5f491e",53,2315,3,1350,22,30,16,"books_general_interest"
"a8177d9ba119fc738d8c3e06c6197106",44,618,1,1200,16,2,11,"books_general_interest"
"1ae28ef6d0421f92f2e4e6d407e90347",58,1043,1,1050,30,4,20,"books_general_interest"
"8e50f956978d187a7cd200b9b45fe9c4",39,937,1,450,26,6,17,"books_general_interest"
"515363bc1bda36afb33bb9cdde0789f3",36,205,1,250,27,9,18,"books_general_interest"
"30dd245a5cc5a0def5b5d42b024a17b0",38,269,1,8170,17,17,20,"books_general_interest"
"a64f5291d8f2aa4d9d5f034a5c469dec",18,1081,1,250,26,3,36,"books_general_interest"
"ec65faa314338306f45b04be616eed53",41,618,1,1525,19,14,19,"books_general_interest"
"b9d2933371226d828303d9235b89369c",46,1164,1,450,30,3,20,"books_general_interest"
"ad19bca6e0f1919433d7e21d534ddb50",42,1109,1,900,18,25,16,"books_general_interest"
"69afe1ec4001a0cfe9eaed969c0d2d8c",46,1218,1,500,24,11,18,"books_general_interest"
"45448d98662daee2e5ee969475a90826",29,627,1,1200,15,15,19,"books_general_interest"
"4b079329d2b509f88a49cb5515291448",27,407,3,200,35,6,24,"books_general_interest"
"531c8869a979aaeac767ff8c37bc281c",34,682,1,300,22,2,15,"books_general_interest"
"ccb4503d9d43d245d3b295d0544f988b",51,489,2,611,22,22,23,"books_general_interest"
"d0b9d3d449a97f582b325f11b512bfd2",35,1254,4,1833,17,17,18,"books_general_interest"
"52fd348f16b17dd9cd619bd0bec3dede",33,1337,1,500,18,27,11,"books_general_interest"
"310b40ec41fbfc061e5309006482e68a",59,179,1,500,18,16,16,"books_general_interest"
"9fb9a39f2e393018aaeb432394aff48f",34,1151,9,1950,36,5,23,"books_general_interest"
"7254c9cf327a9283f9532eeeb1058eb3",30,388,1,150,28,2,19,"books_general_interest"
"7aa5da3ccd8f2addeb39eac7ec266e8e",48,712,1,1600,25,7,18,"books_general_interest"
"c7201e0891f536eecd2369c50d0b04b8",28,1487,1,350,33,6,22,"books_general_interest"
"b5f7245e14a8a3d52f0a6e468971e6d9",37,546,1,450,28,6,19,"books_general_interest"
"15182e412b013f40aa860be89720c91f",30,922,1,800,22,8,16,"books_general_interest"
"b2fbf8beb178c391c49d80fa8c4435b6",52,951,1,700,25,15,20,"books_general_interest"
"bb517606311cb8bd64b3a2d3c3d67962",16,783,1,600,22,2,16,"books_general_interest"
"329b87911ef12e53aa7eabf196d17690",46,250,1,250,25,6,20,"books_general_interest"
"ed3f966cd58a4389bd3959ebf14f18c6",51,1095,2,600,30,4,20,"books_general_interest"
"f3f6c295f8683fd04c2a01c363db3ec5",34,486,1,600,23,7,16,"books_general_interest"
"9f39e03276af0a6bbf2459ec383a19e6",46,3833,7,1200,21,4,14,"books_general_interest"
"7920d8695d334876a8f597fae22de9b5",39,613,1,400,23,2,16,"books_general_interest"
"a36f2cdee6906fae885c6258e824308c",29,437,1,600,23,2,16,"books_general_interest"
"14e40526732f35d38620a487e0776b27",52,783,1,500,40,4,30,"books_general_interest"
"121b5fec5d2e7d0de3c0f58824bbe6ea",57,310,1,400,27,6,18,"books_general_interest"
"d2fc2696871ca6b94af5deb0a8d5590d",32,1003,10,2500,17,25,12,"books_general_interest"
"13d4517626b8f08688c28586123fd638",55,236,1,250,27,9,18,"books_general_interest"
"1c33c71830d320620439a3236a1c4ae1",54,2931,3,2200,19,26,11,"books_general_interest"
"0e7216b12328bd161cda08ff05c857a4",53,1876,5,1000,18,25,11,"books_general_interest"
"ed00c79b26683d1f8d4a6df605efe886",28,485,1,400,26,3,36,"books_general_interest"
"872369d21550c1c72b9e10a0fc2eeb3f",30,1391,1,500,25,3,16,"books_general_interest"
"9cc50a8fd6a69a4d287d62d52ee5d009",26,1388,1,350,21,2,14,"books_general_interest"
"4150a78d94e1932852796a92cda4cd90",53,504,1,200,23,3,23,"books_general_interest"
"9344d66c54dbfbe44417c69d95d437bb",23,179,2,550,23,3,16,"books_general_interest"
"f74979b5e7c8d317baa1bfc0ea886ee1",40,329,3,200,35,6,24,"books_general_interest"
"dd72dc91b32e2ea6de828c39c805c7a5",26,409,1,150,22,2,22,"books_general_interest"
"b9ca577f48894c59a9677f895f9a44bc",54,582,5,1350,36,26,16,"books_general_interest"
"4c1d9c97a7245db3b8d7a32fb4c02286",29,764,1,1320,15,14,17,"books_general_interest"
"778c4dffd777dbe97f26efe02565df49",37,1287,2,1900,16,2,11,"books_general_interest"
"cc711d05cc2a7eaabf0629dbda239e5b",49,983,1,300,17,22,11,"books_general_interest"
"dd5e15ecf4e9dc32d28e7cdd000b7434",47,738,1,300,22,3,15,"books_general_interest"
"f61dcc630f8ff11e80cf6870b1c0412a",33,1909,1,500,20,24,17,"books_general_interest"
"c518e285e7aaff0537a2ad50dc3eceaa",43,1218,1,425,27,3,19,"books_general_interest"
"26a6bbf34441794b135d4d4642eeece9",43,902,1,250,22,2,15,"books_general_interest"
"cea898bfbca0b5b0e7b36cecd350709e",35,1306,4,989,31,2,24,"books_general_interest"
"c96053e7cbc380ec931f23d085702ff8",30,910,1,500,20,5,13,"books_general_interest"
"211f62173e6bd1cf140c0b05ecf78cbe",43,551,1,1600,25,6,18,"books_general_interest"
"916bcfd7e756e0b65372da1378d1c125",43,713,1,1600,25,7,18,"books_general_interest"
"10953168e42bc4a9f7bb6468974cb5f8",56,962,1,625,14,13,14,"books_general_interest"
"9936c3716215696c695cfc6e181b64f4",27,769,1,500,16,6,23,"books_general_interest"
"10f2ada0cff82206dc9afa52ebac690b",25,3655,1,500,16,22,15,"books_general_interest"
"55bfa0307d7a46bed72c492259921231",43,838,1,550,26,7,36,"books_general_interest"
"f043e249c55c1ab30bd9761c2294911f",22,2489,1,300,25,2,18,"books_general_interest"
"42c9f35641e6be42fa5a86a7b2ea46e4",32,2127,5,1000,21,12,17,"books_general_interest"
"1cc61b32763a4d816212b3507b6b6c59",55,556,1,1050,27,30,16,"books_general_interest"
"d89ed37e2fb1f15513f2e8f8723b203f",52,196,8,1100,16,25,11,"books_general_interest"
"e6a893a996e7ca82a3a9eacd0029789d",45,748,2,550,17,25,11,"books_general_interest"
"e2ec15eadf519df807f40d72a49e29cd",58,1122,1,300,35,5,30,"books_general_interest"
"bd041552679986d30dd12e9cc32e3fa1",57,1043,1,1200,30,4,20,"books_general_interest"
"5e205629195bef6194e3ea62cc7778c5",50,1297,1,400,26,9,17,"books_general_interest"
"edaf40b482ce18cabb1e1c00c4cfa2d1",31,783,2,500,21,2,14,"books_general_interest"
"61c039cc24b6e1191cc4673fbdd92ebd",59,450,1,800,30,5,22,"books_general_interest"
"f0a720fc3ab33276bc8bb46595996083",50,444,1,4000,31,7,24,"books_technical"
"6efb6f992e2f51bc224145a2a9e3ec38",44,1583,1,2350,29,5,21,"books_technical"
"15562257608ee6ca7974526ef79eacda",24,896,1,400,16,2,23,"books_technical"
"cdc73b19516ca697a025b4e81ccb631b",27,3755,1,850,28,5,21,"books_technical"
"15b5c55e291cc54d93c46c9a3c9bb9b2",37,1106,1,1000,27,5,19,"books_technical"
"23e74bef13b99119b1828789058a126f",55,1302,1,900,23,3,16,"books_technical"
"781883ae609d8782630ad91af967e018",55,702,1,700,26,3,19,"books_technical"
"652683d85a89f3b134e44989a601bc58",30,246,1,1100,28,3,21,"books_technical"
"8e96968cb84d255da9c325f3906909ad",63,1269,1,400,33,6,22,"books_technical"
"69268ea255c0a531db56f066777fdcf1",53,1232,1,1300,29,3,21,"books_technical"
"4eda4a7eac36a8ff69db8880c4d95b7b",49,347,1,5150,100,10,20,"books_technical"
"7be98a47ebb9ce48dfa91163428bb9d9",41,744,1,2800,29,5,24,"books_technical"
"723ead29958198e721988ee6d3022ed5",41,1377,1,250,33,6,22,"books_technical"
"043f9194337f5d8cd7092f581e0bc394",33,329,1,1100,25,3,18,"books_technical"
"761a7d7da15ca2d6f0aaf29e22bd1479",32,1635,1,500,27,3,19,"books_technical"
"1589d392201547c9b78a117c0e2191dd",28,1499,1,450,33,6,22,"books_technical"
"b8998cc6607a73af89458be145ae150d",42,1413,1,600,17,24,11,"books_technical"
"2feb83b6c3b3380b8822146538c70f7c",40,971,1,700,22,5,15,"books_technical"
"edd087ed331c3ce178ec3489b9ecf117",55,2138,1,2450,20,30,22,"books_technical"
"b5aa3dc3e3492bfa3dfed618a413e779",19,222,1,2100,31,4,24,"books_technical"
"05b4834511e1cdb34899d52589ac9271",37,1212,4,850,17,2,24,"books_technical"
"69201d0b228c325952d3585abf43d66e",63,2638,1,800,18,22,11,"books_technical"
"05d7e1ea3fb7a5e3bf83bb9801603418",54,3722,1,2200,31,6,19,"books_technical"
"dcc0e81eb76da517c6145e0c64b07c3a",41,1641,1,1850,30,5,20,"books_technical"
"364c1b9489e407ae88e1d12e89514428",58,2533,1,1900,17,7,23,"books_technical"
"0c9a1721e65cea1561c531b0e166cb1e",23,1328,1,350,21,2,14,"books_technical"
"ce87eb0f80420c505b53adef21bf93d6",18,612,1,500,23,2,16,"books_technical"
"933e747b4512a8047e809f90b98d5eae",59,919,1,1000,25,5,20,"books_technical"
"0b910ddd6185e20c016c2113fc864eb4",58,1252,1,4150,29,5,21,"books_technical"
"44feb28a74abb0f2f303412d60160750",40,1120,1,500,25,3,18,"books_technical"
"3f34959740c72f0e661df7d18465c955",23,1330,1,1000,24,5,17,"books_technical"
"20fb650ad1615624d7e202031400f695",53,1417,1,750,29,3,21,"books_technical"
"04808b9886b62b9c06b4c433e420dfbf",33,918,1,500,23,3,16,"books_technical"
"ffd60d515c690a976c497e75cd2336f4",50,153,1,250,23,2,17,"books_technical"
"924a205abfeafade92cf663f19265e94",28,488,1,700,29,2,21,"books_technical"
"0e10dd7cc1cc793351f0a259df91cdfa",34,1403,1,500,17,24,11,"books_technical"
"4d5bb93bfa70f67cda10b1428f2a252c",26,250,1,500,22,22,12,"books_technical"
"625d78433e8cc9aadb5a88b4e45e4a30",42,2115,1,450,16,2,23,"books_technical"
"3bd016185be10ea4b4b2baa6e7dd9e9b",27,2155,1,650,17,24,11,"books_technical"
"4f823b57fbf2a359f9df38dc72ef0da6",36,702,2,500,100,20,11,"books_technical"
"8adb806e404876383ce47845af3ddcb8",45,1423,1,600,27,2,21,"books_technical"
"74b68e3a8bb6c6528cf025d1549bc74a",39,3658,1,1100,29,5,22,"books_technical"
"686476adb39d272e27b0dd7c111d3762",57,836,1,950,29,3,21,"books_technical"
"8209695ad737d7180eee4aa7f734f579",59,927,1,900,25,5,20,"books_technical"
"848ee292f94a4a1f90568ee34d264353",59,473,2,800,24,2,17,"books_technical"
"d500c64ef3ac31087d21f93faacec268",55,792,1,2000,30,3,21,"books_technical"
"1da502ed939a029f4bee6cdc8341b4ac",36,1345,1,600,23,3,16,"books_technical"
"4fffe01ed3a51b4d770387d00c4d1d64",26,1016,1,200,21,2,14,"books_technical"
"b15dbbf17c3f7db9d6e9acff41c34ab8",47,1643,1,1250,29,5,21,"books_technical"
"df3975eccff1508fbdf8874d3b4edadc",53,1909,1,500,25,4,18,"books_technical"
"173e9fe34bfe97f3a5e6dc57fe897b74",36,890,1,950,29,3,21,"books_technical"
"8db99620b0b21f34ff4199bc6450bdd6",29,3041,1,400,23,2,16,"books_technical"
"bb08ae1ab72eab2720e31508966b7742",24,2472,1,250,21,2,14,"books_technical"
"84ec15b5b36b11ff02a74d3b81bc96cc",41,745,1,600,23,3,16,"books_technical"
"469ef39f0ddc59c8913d9d5a62318e40",60,2170,1,110,33,6,22,"books_technical"
"180fa760feb6277fe75df285149fee2b",59,272,1,350,25,6,20,"books_technical"
"fcd119ff3868ddbb0013932039418ede",46,545,1,550,24,3,17,"books_technical"
"6d68112743e7ed2de3932554b033f544",51,449,2,500,90,11,11,"books_technical"
"b44ac72ece514e2e7985803cf7cefbc5",49,894,1,367,18,5,15,"books_technical"
"0c90ffc8c44fe5d3e020002cc4da9496",46,769,2,150,22,2,15,"books_technical"
"237428d1c44f69d9f7eb073c1baf34e5",46,1111,1,1300,27,2,19,"books_technical"
"d202f59ac5acd0b1dc1049b8b368cbfd",20,1621,1,950,23,3,16,"books_technical"
"cfcb14e1f3b7ac5213b4e2ae7697598b",20,608,1,350,21,2,14,"books_technical"
"ee147042ac9bc25ab2ad108442bbecde",39,963,1,8900,30,11,23,"books_technical"
"93f7388e80dcc16be349c47fc83f56d0",59,866,1,700,27,4,19,"books_technical"
"08bcc2d85da3a9c0e2ac1cc28b67418d",38,3543,1,350,23,2,16,"books_technical"
"d8f1b415091ab79b62ac80443d865ca6",39,2809,1,2400,30,5,23,"books_technical"
"82183967d9fde935fc0b0189bb68ccec",41,132,1,500,22,46,34,"luggage_accessories"
"7dcdcf1d40dd5422c3f16685ac1f0dbc",31,42,1,100,16,3,16,"luggage_accessories"
"0816234aa8a9ed73333cc61afb578bd1",41,940,3,550,16,30,20,"luggage_accessories"
"fb5bf004540ad1453e3903bdd2162293",48,395,2,8050,16,98,33,"luggage_accessories"
"c92f0e7b9d49a9543558d6532772441b",48,485,5,17550,73,20,47,"luggage_accessories"
"8d7ab3701456fdbfe2526636ce15327a",52,408,1,325,18,18,16,"luggage_accessories"
"c372010a1ffe3950b8fdfd365ea26d88",59,849,1,3100,62,20,40,"luggage_accessories"
"5b3242867b3c1f86ebe790699c88b901",55,197,2,450,16,2,11,"luggage_accessories"
"75f6a4f019ec1322758d53b2fee2cc12",41,155,3,16050,60,40,40,"luggage_accessories"
"9eca2336e05ce3b44072af92fe661a3a",56,1911,2,700,28,9,14,"luggage_accessories"
"4353af36fe588dc73497fa158ed6cefb",22,464,6,17200,45,70,25,"luggage_accessories"
"e355d989e7c7101b4e80a8e9052985fd",47,221,1,650,46,10,34,"luggage_accessories"
"bb5270be574487250ba3c3b742caa6e0",60,2071,6,1150,20,20,20,"luggage_accessories"
"a85fa7ea0b6ca7f780ad3034bf943070",51,445,1,1350,32,10,45,"luggage_accessories"
"3bc1b27ebc43f46dcb6aace1b65325a7",43,783,1,900,19,51,36,"luggage_accessories"
"2b6a4adfd7ce44db781519964309b7f1",48,218,1,700,47,10,34,"luggage_accessories"
"5637032095493f280eae8d9da00da6f1",54,507,1,750,81,6,11,"luggage_accessories"
"01caf54032309b518a584331b8a673f6",45,223,1,800,46,10,32,"luggage_accessories"
"a4d44eb9f68b301db3a15c9a346f395c",56,730,3,3700,37,42,39,"luggage_accessories"
"77b544530b2a38fff1b3af62cfe355d8",52,1472,10,1000,30,15,15,"luggage_accessories"
"dac10a81c7091cad557ed66495179ca6",45,1544,5,750,20,50,40,"luggage_accessories"
"d9fcf1be6830bf510f03d9e6c979e4df",41,370,4,18050,60,40,40,"luggage_accessories"
"0505f239830b15ffbd923b4113a96855",44,503,8,250,20,26,15,"luggage_accessories"
"f71973c922ccaab05514a36a8bc741b8",47,482,2,16100,35,65,44,"luggage_accessories"
"dd37c35adc95b77dd3124c71fcca0c29",35,394,2,1150,40,30,20,"luggage_accessories"
"431084bfeb9352363649e36c9c4cc3ad",60,2424,7,19050,30,76,50,"luggage_accessories"
"c3e34cbfe33021ebcb984bc07aef6b73",42,348,1,750,25,3,20,"luggage_accessories"
"93da3479685193b3ccc6f071b91408d2",44,215,1,650,46,10,33,"luggage_accessories"
"521e6ee10253492c99b97a77007036a0",50,528,4,1200,40,31,31,"luggage_accessories"
"106686a363064e034fee1344220be7bf",54,929,2,4000,35,20,50,"luggage_accessories"
"28356035671957110f6f397362711b99",40,124,1,450,24,47,34,"luggage_accessories"
"2b27cb23faa03f71607fcdd1539387f3",59,857,7,1100,35,14,29,"luggage_accessories"
